,area_accessibility
2631,79.52766750879755
2632,54.29952779558111
2633,57.76665486124048
2634,55.93975572917452
2635,43.89920328662664
2636,50.54235254158061
2637,44.87984385949341
2638,38.80469246949266
2639,43.588128901743566
2640,42.19519900414384
2641,41.633381297408384
2642,38.323098029762384
2643,39.737318626052804
2644,38.474324322222444
2645,38.99698048906421
2646,39.80640108790192
2647,38.711731526168585
2648,35.05078796403667
2649,38.14688629726303
2650,36.49633559776836
2651,37.573453093085725
2652,39.21093451445508
2653,36.63545118319822
2654,36.925632718195104
2655,41.294766748662866
2656,40.31649893401189
2657,37.61325959828721
2658,44.279396111394604
2659,38.342682120845154
2660,38.027593542655936
2661,41.37082719134686
2662,40.109227980287514
2663,41.346253051710825
2664,39.60639107518637
2665,42.30559214654645
2666,40.81955394862256
2667,42.94668202245163
2668,36.64623104937355
2669,39.915439110136056
2670,40.077027786307774
2671,42.463116022084314
2672,39.50651564985261
2673,37.22824200409564
2674,38.03593410737929
2675,38.45890528112555
2676,38.46735570137503
2677,37.32112537669051
2678,37.58790625480966
2679,35.36340300872876
2680,35.953318423257734
2681,37.6708301951623
2682,36.78365301179352
2683,36.6875490717893
2684,37.67129022214629
2685,38.28333019341829
2686,37.91922649301384
2687,37.840808322196146
2688,38.46061888908149
2689,44.91075913271326
2690,41.778433954023676
2691,37.89252583311709
2692,43.29302165184449
2693,38.530462852635836
2694,37.41142109317702
2695,38.21962208829784
2696,37.17853926692678
2697,37.78595777244263
2698,39.0247041047585
2699,40.537599400609395
2700,43.35016971711578
2701,35.1350015163134
2702,37.8644801909891
2703,33.4257780449755
2704,33.815340894544384
2705,34.596662778026214
2706,34.39041031070256
2707,35.545399598826265
2708,34.046221470153654
2709,34.137743061056625
2710,35.50140908959177
2711,34.428006375889595
2712,33.197849326416474
2713,33.195674395265925
2714,32.673439616146986
2715,33.10006748385321
2716,32.739247126767395
2717,32.95831593870067
2718,32.9545992481997
2719,33.59729542840818
2720,34.01095447285554
2721,32.97209572094402
2722,35.15232002101945
2723,34.17714178415421
2724,33.65033986310518
2725,34.557945667602375
2726,33.1267930409545
2727,33.15111505674679
2728,35.086287819268684
2729,33.03862880089033
2730,34.998216953380705
2731,34.85164309208547
2732,33.29938515964328
2733,34.84368825592898
2734,40.655050330663926
2735,37.707412341823215
2736,38.76578211723223
2737,37.62276451356749
2738,38.7612293549093
2739,38.37597189747581
2740,39.90489032888832
2741,40.32706089480237
2742,42.61728159511949
2743,38.01945965901293
2744,40.40673503350843
2745,43.308030666792334
2746,39.33364212667916
2747,37.16330058307128
2748,39.11588653947649
2749,42.484912358315476
2750,41.08374305237714
2751,37.94401218831293
2752,40.89951736623435
2753,39.064171627098716
2754,44.78840965631227
2755,41.20358415307969
2756,39.206951515420684
2757,39.59322503413591
2758,39.412852107422
2759,35.13951592007706
2760,35.474773188718174
2761,35.31631853856554
2762,34.81082954104425
2763,35.5875938211839
2764,35.43363169926932
2765,35.16221623343966
2766,34.527541429445684
2767,35.28810829773837
2768,35.403084507831224
2769,35.489313669476665
2770,36.389472453476735
2771,38.467492030239775
2772,37.59322034109375
2773,38.55417335207956
2774,38.015799572171716
2775,42.36443264969902
2776,30.54984171563676
2777,30.697912787540165
2778,33.61392358757154
2779,35.35268089100935
2780,57.03937050847201
2781,31.935346941558027
2782,33.838731928493914
2783,35.470177120004806
2784,33.529962752485055
2785,34.23306565235795
2786,35.98139196668953
2787,36.94455047740146
2788,37.489299115282385
2789,36.139197860428176
2790,43.996123261995756
2791,37.851485393661385
2792,45.367675301778526
2793,37.24829293288167
2794,38.64735104442639
2795,39.52028444058285
2796,44.931093109118834
2797,40.77097607791512
2798,47.64803016723643
2799,44.07298768486049
2800,39.8629733322794
2801,38.51468994176917
2802,41.49338935978785
2803,40.420001356179114
2804,50.6224713070725
2805,37.52939243080527
2806,42.02985638458399
2807,35.55409576080261
2808,34.39134004921273
2809,39.036321549510376
2810,42.285343144503784
2811,65.0195549306677
2812,56.58454722841043
2813,40.963578344241775
2814,46.037944047956756
2815,40.86842620225866
2816,36.06147824356625
2817,51.95890144702361
2818,46.686644825905766
2819,37.125787146116934
2820,32.86158984932232
2821,32.875325983014356
2822,31.88306613902982
2823,32.950737053349236
2824,32.45868173956508
2825,31.746117592197614
2826,34.08299608344245
2827,32.90977499381818
2828,32.73324002374978
2829,33.1168410263722
2830,32.040047966055106
2831,34.68599872071995
2832,33.15521474507434
2833,33.49114503899132
2834,32.26161206561206
2835,31.42313716042149
2836,30.900971135644035
2837,32.39314875829147
2838,34.51533729028806
2839,32.44827961603446
2840,33.71952895160882
2841,30.531531228749742
2842,34.2929497827693
2843,33.296532472370764
2844,33.64202813685868
2845,32.247288325721776
2846,32.314708349996096
2847,33.538545783586315
2848,34.80132028842384
2849,31.974694766695272
2850,37.91293059280348
2851,33.68178387688695
2852,34.2207404638493
2853,33.01698612126912
2854,32.51881902763119
2855,31.989864695732887
2856,37.179924572827076
2857,35.52539134537388
2858,37.93005568612663
2859,31.99102033413612
2860,34.204022029190135
2861,35.11394028988299
2862,34.317024065454675
2863,32.53224304481838
2864,32.17479498796479
2865,32.0599475753311
2866,31.560078353373473
2867,32.361572089663355
2868,31.970217111424027
2869,30.841622251522534
2870,36.99064578080464
2871,42.63857018872864
2872,35.761986675216306
2873,33.42565616690515
2874,33.009093085734094
2875,36.21832110978186
2876,33.98225172107128
2877,40.07381154757314
2878,40.59930230413454
2879,40.30026963432209
2880,42.650310099119864
2881,40.07651767093576
2882,33.98998751378993
2883,33.446425297204016
2884,34.895250954891324
2885,32.92211059101583
2886,33.25178339967377
2887,35.124309652530734
2888,35.01989990342136
2889,34.466664268786374
2890,33.58091013830505
2891,36.11934361443763
2892,30.69693546585338
2893,30.44335232130541
2894,31.18831555200334
2895,30.684284951883086
2896,31.907707063448076
2897,31.64004931430305
2898,29.778397302612944
2899,31.537358827740753
2900,35.430081674120785
2901,35.9367450882935
2902,39.46916697572401
2903,36.36570338592217
2904,36.10497742520613
2905,35.389046039386415
2906,35.72661905110085
2907,34.716687363930326
2908,35.53154232250179
2909,39.210980149443756
2910,40.98599837394654
2911,37.27242365924397
2912,38.17948254724127
2913,40.28644486585126
2914,44.18076535794513
2915,43.51300907317676
2916,38.279488055217904
2917,43.8407583769063
2918,50.836009683814986
2919,43.507113860273755
2920,40.90668644877255
2921,39.38784948666324
2922,41.340866656733745
2923,42.60384390866562
2924,39.81648949079094
2925,40.04539098527505
2926,39.94527244982252
2927,38.062425777576685
2928,39.261107572791786
2929,60.305533023782175
2930,47.85471731348064
2931,55.56462269100467
2932,51.516624943600426
2933,51.55517152341712
2934,44.42824315235942
2935,45.599818823882295
2936,44.66386181117096
2937,51.82556958014417
2938,68.35617385379565
2939,64.30199740714377
2940,58.545622593265335
2941,106.18914995692384
2942,52.214155068339664
2943,45.48666760409949
2944,38.333859954047114
2945,39.76460095513021
2946,40.13517442051918
2947,53.101098969431966
2948,38.58575866866275
2949,57.99285150775366
2950,42.08456073401742
2951,42.799765418318216
2952,51.87319450100485
2953,47.659342132256896
2954,40.60121140127486
2955,37.97011851016141
2956,43.608599157091255
2957,38.44785557257257
2958,41.319465384987666
2959,40.57053529425109
2960,47.87388123063741
2961,41.19001574596146
2962,35.41963552766862
2963,46.95237402048557
2964,43.66049143773729
2965,34.881376407577825
2966,34.55103792513486
2967,33.970222437111524
2968,35.427178872384665
2969,35.19948889851411
2970,34.78047588304143
2971,34.16664948007559
2972,35.55063039987314
2973,34.51823964218866
2974,36.31266241057528
2975,38.69978854201446
2976,32.58740011311105
2977,32.400520681030585
2978,31.78509989087371
2979,34.17055671829576
2980,31.7631387642564
2981,31.571013147017602
2982,32.35765986860697
2983,31.68733494858708
2984,31.081664157246575
2985,31.65920655495768
2986,31.864755855118755
2987,31.591391547307083
2988,31.733719654351464
2989,32.00312105191369
2990,32.4606540674785
2991,33.18890703264951
2992,31.922602297055096
2993,39.09200944598177
2994,34.38817146464894
2995,33.42026747813077
2996,32.669904097611216
2997,33.99258381428187
2998,32.73387953734223
2999,31.987325719716363
3000,31.60718429238836
3001,32.58909323797808
3002,31.904156211493724
3003,32.24423209379029
3004,31.948921277730832
3005,30.42654118357028
3006,31.700537875722404
3007,31.71826706904421
3008,32.350398212453875
3009,31.99471318055271
3010,31.9616882791369
3011,31.78371424414214
3012,31.83437167463697
3013,31.947728342423456
3014,33.96156724482539
3015,32.91331075816741
3016,33.44090846940368
3017,31.96817246563415
3018,33.21444311288715
3019,34.06622163390191
3020,30.550950709543212
3021,32.64566082896684
3022,35.120190069674116
3023,35.4725645451973
3024,34.84699131933079
3025,35.85012159630461
3026,32.22481233427446
3027,35.015313733856324
3028,35.519829438117135
3029,35.95315257446777
3030,36.559634892681395
3031,36.77096795822275
3032,36.04170860512184
3033,36.930610100255606
3034,37.37936467292208
3035,33.604070481570815
3036,34.49540627801071
3037,33.329035343386195
3038,34.56521983957552
3039,33.85738502230767
3040,32.90648396947317
3041,34.764862117607414
3042,35.0365753648653
3043,34.79355691200476
3044,34.62172196491225
3045,34.337620287981906
3046,34.34085393900746
3047,34.42636515229401
3048,38.628164498857195
3049,30.7859408337225
3050,32.88422482978574
3051,30.116319848937657
3052,32.523695474446505
3053,38.03986684152059
3054,32.754851991974455
3055,38.71989212721127
3056,33.72683973972911
3057,31.613639805840087
3058,31.724473962198754
3059,30.134005466092887
3060,32.60738941683944
3061,32.117607286810276
3062,31.636333601691206
3063,31.991871138181125
3064,35.48453077523198
3065,30.87270289085299
3066,30.927001186078183
3067,31.156654936946396
3068,31.474776432094114
3069,30.87361194086882
3070,30.94650560907775
3071,32.95017757218384
3072,34.213893592653086
3073,47.46524191716991
3074,38.433828572751324
3075,39.448877510507295
3076,36.82045201474325
3077,42.68701411209731
3078,39.17757501930799
3079,46.49138500572525
3080,36.9461281506237
3081,40.261594513125054
3082,32.52431067661368
3083,37.74514719610131
3084,35.33045542641387
3085,37.829308364678354
3086,40.067379596255634
3087,38.95202137667945
3088,44.45023588691099
3089,46.490828369940544
3090,52.02757032744261
3091,29.96553384338616
3092,32.127338252806304
3093,30.330366489033068
3094,31.453654907147694
3095,31.40412011365815
3096,30.601219226622213
3097,30.373078822730875
3098,31.5009539249491
3099,31.679004786899636
3100,32.52598351301716
3101,31.50552325878129
3102,31.38486986340141
3103,30.461136438426323
3104,30.277332085598662
3105,30.83725075870455
3106,32.13480554814937
3107,31.257369686624145
3108,31.89489755411116
3109,32.608582645552445
3110,31.372479485107085
3111,31.166406489846917
3112,30.388631276535126
